0.936543922633326, 0.006525393908624228, 0.05693068345804992
0.9238288407726194, 0.00785017586535088, 0.06832098336202987
0.9238288407726194, 0.00785017586535088, 0.06832098336202987
0.9257975520713044, 0.00862790609672137, 0.06557454183197421
0.9360834471570879, 0.0060507982286550814, 0.057865754614257
0.9319485960271173, 0.008115496801014524, 0.05993590717186817
0.932785680641381, 0.008041184086392593, 0.059173135272226424
0.9320911980740929, 0.009893109560258215, 0.05801569236564885
0.9389773195585667, 0.008313937965381732, 0.05270874247605159
0.9411923448803533, 0.006478393328102151, 0.05232926179154446
0.9474668539912918, 0.0, 0.05253314600870828
0.9392506077008217, 0.013522262958546336, 0.04722712934063203
0.9396376374096709, 0.010899284516044156, 0.04946307807428511
0.9380029747768767, 0.008681761990916963, 0.05331526323220637
0.9523587405837224, 0.008501388336564882, 0.0391398710797127
0.9362269466370946, 0.007762505213503951, 0.056010548149401596
0.9613460308131732, 0.0, 0.038653969186826835
0.9638812305299704, 0.0, 0.03611876947002945
0.9503687181520503, 0.014018856213737867, 0.035612425634211964
0.9653627178489098, 0.0, 0.034637282151090146
0.9642035086922258, 0.0, 0.03579649130777428
0.961297456785767, 0.0, 0.03870254321423306
0.961297456785767, 0.0, 0.03870254321423306
0.9515926752883833, 0.00518471500613617, 0.04322260970548062
0.9515926752883833, 0.00518471500613617, 0.04322260970548062
0.9623304144698033, 0.0, 0.03766958553019674
0.9668550099397981, 0.0, 0.033144990060201954
0.9668550099397981, 0.0, 0.033144990060201954
0.9469449026811391, 0.0, 0.05305509731886091
0.9450781746079866, 0.0017569897897037198, 0.053164835602309723
0.941177119907169, 0.0038935045332407874, 0.05492937555959026
0.9374487384238622, 0.0031943304952979923, 0.05935693108083982
0.9399916140014398, 0.0036750357010370614, 0.056333350297523115
0.939355863544965, 0.0037372802652204063, 0.056906856189814614
0.9378413660088161, 0.0029179919949415345, 0.05924064199624253
0.9449930532958009, 0.002810072877286111, 0.052196873826913195
0.9503381846839143, 0.001622645066960825, 0.04803917024912501
0.9414592556864978, 0.0030709067522399188, 0.055469837561262406
0.9436587856253724, 0.0, 0.056341214374627614
0.928062987920258, 0.005920927126174886, 0.06601608495356714
0.9345156134182833, 0.005205894931456116, 0.060278491650260696
0.9331617191869592, 0.013096939856619529, 0.053741340956421184
